"","X","Year","Length_Category","Sector","SAUP","GearCode","NV","GT","P","NVActive","GTActive","PActive","NomEffort","NomEffortActive","CreepLinCompounded","CreepLogCompounded","Family","Code","EffEffortLin","EffEffortLog","Sector2"
"135",116154,1952,"Less than 6m","UP",534,"Multiple",1,0.8554131,0,0.723,0.6184636713,0,250.1802,180.8802846,10.2837993843855,2.14491407396427,"OT",116154,275.908229867454,255.546350320072,"AUP"
"136",137613,1952,"6-12m","APW",534,"OT",2,6.951203,55.8637,1.446,5.025719769,40.3894551,11454.165,8281.361295,10.2837993843855,2.14491407396427,"OT",137613,12632.0883497565,11699.8469971401,"AUP"
"137",137681,1952,"Less than 6m","APW",534,"OT",1,1.321862,9.520637,0.723,0.955706226,6.883420551,1952.089,1411.360347,10.2837993843855,2.14491407396427,"OT",137681,2152.83791656466,1993.95963169731,"AUP"
"138",137749,1952,"6-12m","UP",534,"OT",4,11.846092,0,2.892,8.564724516,0,993.1764,718.0665372,10.2837993843855,2.14491407396427,"OT",137749,1095.31266850906,1014.47918038289,"AUP"
"139",137796,1952,"Less than 6m","UP",534,"OT",19,16.239696,0,13.737,11.741300208,0,4753.424,3436.725552,10.2837993843855,2.14491407396427,"OT",137796,5242.25658804923,4855.3808603712,"AUP"
"140",140711,1952,"Less than 6m","UP",616,"OT",113,101.7,0,104.0609429,93.65484861,0,72387.82,66661.458439606,18.2855025664347,5.61396135535077,"OT",140711,85624.2966838861,76451.6442407809,"AUP"
"141",142345,1952,"6-12m","UP",626,"OT",1,8.315813,0,0.723,6.012332799,0,180.114,130.222422,6.21544523715616,2.14515879110004,"OT",142345,191.308887034451,183.977731305002,"AUP"
"142",142413,1952,"Less than 6m","UP",626,"OT",6,15.18214,0,4.338,10.97668722,0,1083.911,783.667653,6.21544523715616,2.14515879110004,"OT",142413,1151.28089462451,1107.1626121042,"AUP"
"143",161846,1952,"6-12m","APW",534,"PL",3,10.749798,77.48108,2.169,7.772103954,56.01882084,15886.541,11485.969143,24.8322347033069,5.92510995706865,"HL",161846,19831.5241473571,16827.8360226248,"AUP"
"144",161914,1952,"Less than 6m","APW",534,"PL",6,7.070382,48.10187,4.338,5.111886186,34.77765201,9878.302,7142.012346,24.8322347033069,5.92510995706865,"HL",161914,12331.3051373415,10463.6022553913,"AUP"
"145",161982,1952,"6-12m","UP",534,"PL",6,17.401731,0,4.338,12.581451513,0,1489.7645,1077.0997335,24.8322347033069,5.92510995706865,"HL",161982,1859.70631716655,1578.03468472637,"AUP"
"146",162040,1952,"Less than 6m","UP",534,"PL",45,38.46728,0,32.535,27.81184344,0,11258.11,8139.61353,24.8322347033069,5.92510995706865,"HL",162040,14053.7502983565,11925.1653965877,"AUP"
"147",165033,1952,"6-12m","UP",626,"PL",3,24.94744,0,2.169,18.03699912,0,540.3421,390.6673383,59.3366932166502,8.47951173472767,"HL",165033,860.963234197405,586.160471777174,"AUP"
"148",165101,1952,"Less than 6m","UP",626,"PL",12,30.36429,0,8.676,21.95338167,0,2167.822,1567.335306,59.3366932166502,8.47951173472767,"HL",165101,3454.13588962305,2351.64272087801,"AUP"
"149",210890,1952,"6-12m","UP",534,"SE",5,14.623912,0,3.615,10.573088376,0,1241.4705,897.5831715,24.0527754817676,14.2586020097891,"SN",210890,1540.07861203738,1418.48683766394,"AUP"
"150",214130,1952,"6-12m","UP",626,"SE",1,8.315813,0,0.723,6.012332799,0,180.114,130.222422,24.0527754817676,14.2586020097891,"SN",214130,223.436416031231,205.795738423912,"AUP"
"151",233221,1952,"6-12m","APW",534,"TP",6,20.853606,167.59112,4.338,15.077157138,121.16837976,34362.5,24844.0875,10.0223422502875,2.34725329579928,"TP",233221,37806.427355755,35169.074913769,"AUP"
"152",233289,1952,"Less than 6m","APW",534,"TP",6,6.639986,43.59089,4.338,4.800709878,31.51621347,8961.184,6478.936032,10.0223422502875,2.34725329579928,"TP",233289,9859.304530158,9171.52568678264,"AUP"
"153",233357,1952,"6-12m","UP",534,"TP",22,63.68388,0,15.906,46.04344524,0,5462.47,3949.36581,10.0223422502875,2.34725329579928,"TP",233357,6009.93743871928,5590.68800710705,"AUP"
"154",233425,1952,"Less than 6m","UP",534,"TP",89,76.06381,0,64.347,54.99413463,0,22266.037,16098.344751,10.0223422502875,2.34725329579928,"TP",233425,24497.6154337156,22788.6772873264,"AUP"
"155",235035,1952,"Less than 6m","UP",616,"TP",227,204.3,0,209.0427791,188.13850119,0,145416.2,133912.80429146,10.0223422502875,2.34725329579928,"TP",235035,159990.309251363,148829.486547126,"AUP"
"156",236277,1952,"6-12m","UP",626,"TP",11,91.47394,0,7.953,66.13565862,0,1981.254,1432.446642,10.0223422502875,2.34725329579928,"TP",236277,2179.82205672751,2027.75904981315,"AUP"
"157",236345,1952,"Less than 6m","UP",626,"TP",3,7.591072,0,2.169,5.488345056,0,541.9554,391.8337542,10.0223422502875,2.34725329579928,"TP",236345,596.272025031915,554.676465988262,"AUP"
"158",264064,1952,"Less than 6m","APW",534,"TR",3,3.965586,28.56191,2.169,2.867118678,20.65026093,5856.268,4234.081764,28.173000612098,19.1777328530279,"DT",264064,7506.1544194861,6979.36743219736,"AUP"
"159",266417,1952,"12-24m","I",616,"TR",21,713.636,2939.6655,19.3387593,657.1826110388,2707.11826319115,582376.1,536306.24857013,3.8585918383,4.47514465229997,"DT",266417,604847.61666281,608438.272895423,"I"
"160",266556,1952,"Over 50m","I",616,"TR",7,6615,15442,6.4462531,6091.7091795,14220.4343386,3133032,2885188.1774856,3.8585918383,4.47514465229997,"DT",266556,3253922.91704333,3273239.71400285,"I"
"161",267171,1952,"Less than 6m","UP",626,"TR",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,42.9703459353458,7.04497496997278,"DT",267171,258.278503398429,193.378674092805,"AUP"
"162",287563,1952,"12-24m","I",616,"TRS",177,5927.596,22303.39,162.9981141,5458.6834415068,20539.042418287,4416761.8,4067366.34931594,3.8585918383,4.47514465229997,"DT",287563,4587186.61033195,4614418.27949753,"I"
"163",287773,1952,"Over 50m","I",616,"TRS",7,6615,15442,6.4462531,6091.7091795,14220.4343386,3133032,2885188.1774856,3.8585918383,4.47514465229997,"DT",287773,3253922.91704333,3273239.71400285,"I"
"164",31026,1953,"6-12m","APW",534,"GN",8,27.80481,219.48114,5.784,20.10287763,158.68486422,45001.91,32536.38093,29.8954235868063,23.7107192710253,"NT",31026,58455.4216166534,55672.1865466995,"AUP"
"165",31094,1953,"Less than 6m","APW",534,"GN",3,3.5351908,23.724374,2.169,2.5559429484,17.152722402,4872.233,3522.624459,29.8954235868063,23.7107192710253,"NT",31094,6328.80769348616,6027.47448886025,"AUP"
"166",31162,1953,"6-12m","UP",534,"GN",3,9.435676,0,2.169,6.821993748,0,744.8823,538.5499029,29.8954235868063,23.7107192710253,"NT",31162,967.568018808145,921.499251052556,"AUP"
"167",31223,1953,"Less than 6m","UP",534,"GN",48,41.044487,0,34.704,29.675164101,0,12008.652,8682.255396,29.8954235868063,23.7107192710253,"NT",31223,15598.6893824655,14855.9897639544,"AUP"
"168",34311,1953,"6-12m","APW",616,"GN",128,1283.345,7078.2324,117.8743424,1181.8238120885,6518.29679300292,1439825.85,1325925.97843181,10.3482514244213,4.90782348442653,"NT",34311,1588822.64903181,1510489.96120114,"AUP"
"169",34434,1953,"12-24m","I",616,"GN",274,8339.187,32080.408,252.3247642,7679.5014357471,29542.6327884664,6364226.7,5860773.72771111,10.3482514244213,4.90782348442653,"NT",34434,7022812.88013615,6676571.71258474,"I"
"170",34607,1953,"Less than 6m","UP",616,"GN",231,207.9,0,212.7263523,191.45371707,0,147978.6,136272.50128338,10.3482514244213,4.90782348442653,"NT",34607,163291.797582339,155241.128482726,"AUP"
"171",36127,1953,"6-12m","UP",626,"GN",39,322.052,0,28.197,232.843596,0,7024.4471,5078.6752533,29.8954235868063,23.7107192710253,"NT",36127,9124.43531517613,8689.99403222268,"AUP"
"172",36195,1953,"Less than 6m","UP",626,"GN",86,216.886825,0,62.178,156.809174475,0,15536.0518,11232.5654514,29.8954235868063,23.7107192710253,"NT",36195,20180.6202942756,19219.7614280991,"AUP"
"173",50269,1953,"6-12m","UP",626,"GU",1,8.315813,0,0.723,6.012332799,0,180.114,130.222422,8.64481747007835,2.87038941851687,"OT",50269,195.684526538057,185.283973197267,"AUP"
"174",62370,1953,"6-12m","UP",626,"HL",4,33.26325,0,2.892,24.04932975,0,720.4561,520.8897603,86.1034395323884,11.4628890967613,"HL",62370,1340.7935824209,803.041183733852,"AUP"
"175",86059,1953,"6-12m","APW",534,"LL",6,20.207619,176.35922,4.338,14.610108537,127.50771606,36160.289,26143.888947,34.4112624592992,7.97715936975107,"HL",86059,48603.5009538311,39044.8528820926,"AUP"
"176",86127,1953,"Less than 6m","APW",534,"LL",2,2.2133288,14.37964,1.446,1.6002367224,10.39647972,2956.21,2137.33983,34.4112624592992,7.97715936975107,"HL",86127,3973.47918194805,3192.03158300452,"AUP"
"177",86195,1953,"6-12m","UP",534,"LL",7,20.546956,0,5.061,14.855449188,0,1738.0586,1256.6163678,34.4112624592992,7.97715936975107,"HL",86195,2336.14650654242,1876.70630446166,"AUP"
"178",86255,1953,"Less than 6m","UP",534,"LL",58,49.57231,0,41.934,35.84078013,0,14510.453,10491.057519,34.4112624592992,7.97715936975107,"HL",86255,19503.6830658633,15667.9749610828,"AUP"
"179",88308,1953,"6-12m","APW",616,"LL",87,1150.04,6086.0175,80.1177171,1059.064130732,5604.57273943275,1236970.38,1139117.73524045,12.8661494579155,7.94672362072821,"HL",88308,1396120.83784095,1335268.99736887,"AUP"
"180",88431,1953,"12-24m","I",616,"LL",194,5915.813,23113.727,178.6533002,5447.8325557529,21285.2763323291,4589426.8,4226372.39096044,12.8661494579155,19.7024306375208,"HL",88431,5179909.31134963,5493655.43192979,"I"
"181",88545,1953,"Less than 6m","UP",616,"LL",116,104.4,0,106.8236228,96.14126052,0,74309.62,68431.231183546,12.8661494579155,7.94672362072821,"HL",88545,83870.4067708091,80214.8001250134,"AUP"
"182",89897,1953,"6-12m","UP",626,"LL",1,8.315813,0,0.723,6.012332799,0,180.114,130.222422,86.1034395323884,11.4628890967613,"HL",89897,335.198349079366,200.760268067741,"AUP"
"183",116151,1953,"6-12m","UP",534,"Multiple",1,2.77782,0,0.723,2.00836386,0,248.2941,179.5166343,13.9415945160115,2.87006081247816,"OT",116151,282.91025662918,255.420291663795,"AUP"
"184",116155,1953,"Less than 6m","UP",534,"Multiple",1,0.8554131,0,0.723,0.6184636713,0,250.1802,180.8802846,13.9415945160115,2.87006081247816,"OT",116155,285.059309043347,257.36052388078,"AUP"
"185",137614,1953,"6-12m","APW",534,"OT",2,6.951203,54.87029,1.446,5.025719769,39.67121967,11250.476,8134.094148,13.9415945160115,2.87006081247816,"OT",137614,12818.9717450412,11573.3715028933,"AUP"
"186",137682,1953,"Less than 6m","APW",534,"OT",1,1.321862,9.344736,0.723,0.955706226,6.756244128,1916.023,1385.284629,13.9415945160115,2.87006081247816,"OT",137682,2183.14715749352,1971.01402528107,"AUP"
"187",137750,1953,"6-12m","UP",534,"OT",4,11.846092,0,2.892,8.564724516,0,993.1764,718.0665372,13.9415945160115,2.87006081247816,"OT",137750,1131.64102651672,1021.68116665518,"AUP"
"188",137797,1953,"Less than 6m","UP",534,"OT",19,16.239696,0,13.737,11.741300208,0,4753.424,3436.725552,13.9415945160115,2.87006081247816,"OT",137797,5416.12709970677,4889.85015947493,"AUP"
"189",140712,1953,"Less than 6m","UP",616,"OT",116,104.4,0,106.8236228,96.14126052,0,74309.62,68431.231183546,25.0759106623976,7.42123954020122,"OT",140712,92943.4339247671,79824.3149016133,"AUP"
"190",142346,1953,"6-12m","UP",626,"OT",1,8.315813,0,0.723,6.012332799,0,180.114,130.222422,8.64481747007835,2.87038941851687,"OT",142346,195.684526538057,185.283973197267,"AUP"
"191",142414,1953,"Less than 6m","UP",626,"OT",6,15.18214,0,4.338,10.97668722,0,1083.911,783.667653,8.64481747007835,2.87038941851687,"OT",142414,1177.6131274881,1115.02346665014,"AUP"
"192",161847,1953,"6-12m","APW",534,"PL",4,13.902406,109.74057,2.892,10.051439538,79.34243211,22500.949,16268.186127,34.4112624592992,7.97715936975107,"HL",161847,30243.8096162231,24295.8855614364,"AUP"
"193",161915,1953,"Less than 6m","APW",534,"PL",6,7.070382,47.44875,4.338,5.111886186,34.30544625,9744.466,7045.248918,34.4112624592992,7.97715936975107,"HL",161915,13097.6597705172,10521.7975825512,"AUP"
"194",161983,1953,"6-12m","UP",534,"PL",6,17.401731,0,4.338,12.581451513,0,1489.7645,1077.0997335,34.4112624592992,7.97715936975107,"HL",161983,2002.41127212047,1608.60538839898,"AUP"
"195",162041,1953,"Less than 6m","UP",534,"PL",45,38.46728,0,32.535,27.81184344,0,11258.11,8139.61353,34.4112624592992,7.97715936975107,"HL",162041,15132.1677800566,12156.1873767219,"AUP"
"196",165034,1953,"6-12m","UP",626,"PL",4,32.508341,0,2.892,23.503530543,0,720.4561,520.8897603,86.1034395323884,11.4628890967613,"HL",165034,1340.7935824209,803.041183733852,"AUP"
"197",165102,1953,"Less than 6m","UP",626,"PL",13,32.89465,0,9.399,23.78283195,0,2348.474,1697.946702,86.1034395323884,11.4628890967613,"HL",165102,4370.59089052386,2617.67697008627,"AUP"
"198",210891,1953,"6-12m","UP",534,"SE",5,14.623912,0,3.615,10.573088376,0,1241.4705,897.5831715,33.2934003733373,19.449739794914,"SN",210891,1654.79824408187,1482.93328188062,"AUP"
"199",214131,1953,"6-12m","UP",626,"SE",2,16.63163,0,1.446,12.02466849,0,360.228,260.444844,33.2934003733373,19.449739794914,"SN",214131,480.160150296865,430.291408668423,"AUP"
"200",233222,1953,"6-12m","APW",534,"TP",6,20.853606,164.61086,4.338,15.077157138,119.01365178,33751.43,24402.28389,13.5815650220843,3.14185136533425,"TP",233222,38335.4024113333,34811.8497642748,"AUP"
"201",233290,1953,"Less than 6m","APW",534,"TP",7,7.531453,48.17382,5.061,5.445240519,34.82967186,9908.817,7164.074691,13.5815650220843,3.14185136533425,"TP",233290,11254.5894237743,10220.137302203,"AUP"
"202",233358,1953,"6-12m","UP",534,"TP",22,63.68388,0,15.906,46.04344524,0,5462.47,3949.36581,13.5815650220843,3.14185136533425,"TP",233358,6204.35891486185,5634.09268827597,"AUP"
"203",233426,1953,"Less than 6m","UP",534,"TP",88,75.20839,0,63.624,54.37566597,0,22015.857,15917.464611,13.5815650220843,3.14185136533425,"TP",233426,25005.9549336241,22707.5625037445,"AUP"
"204",235036,1953,"Less than 6m","UP",616,"TP",231,207.9,0,212.7263523,191.45371707,0,147978.6,136272.50128338,13.5815650220843,3.14185136533425,"TP",235036,168076.40977777,152627.867664502,"AUP"
"205",236278,1953,"6-12m","UP",626,"TP",12,99.78975,0,8.676,72.14798925,0,2161.368,1562.669064,13.5815650220843,3.14185136533425,"TP",236278,2454.91560028652,2229.2749700179,"AUP"
"206",236346,1953,"Less than 6m","UP",626,"TP",3,7.591072,0,2.169,5.488345056,0,541.9554,391.8337542,13.5815650220843,3.14185136533425,"TP",236346,615.561425041697,558.982833134403,"AUP"
"207",264065,1953,"Less than 6m","APW",534,"TR",3,3.965586,28.03421,2.169,2.867118678,20.26873383,5748.069,4155.853887,39.2286895212067,26.3553085608901,"DT",264065,8002.96114147473,7262.99032124287,"AUP"
"208",266418,1953,"12-24m","I",616,"TR",28,937.6027,3666.5112,25.7850124,863.43204449191,3376.46559845496,726371.1,668910.27930363,5.1775959546464,6.01092927868876,"DT",266418,763979.660689321,770032.753121834,"I"
"209",266557,1953,"Over 50m","I",616,"TR",7,6615,15442,6.4462531,6091.7091795,14220.4343386,3133032,2885188.1774856,5.1775959546464,6.01092927868876,"DT",266557,3295247.73808978,3321356.33779869,"I"
"210",267172,1953,"Less than 6m","UP",626,"TR",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,61.0625697653306,9.50191473842268,"DT",267172,290.962431407326,197.817180009426,"AUP"
"211",287564,1953,"12-24m","I",616,"TRS",201,6695.5627,25031.317,185.0995533,6165.89883015991,23051.1721154761,4957360,4565199.609688,5.1775959546464,6.01092927868876,"DT",287564,5214032.07081726,5255343.40369,"I"
"212",287774,1953,"Over 50m","I",616,"TRS",6,5670,13236,5.5253598,5221.465011,12188.9437188,2685456,2473018.4378448,5.1775959546464,6.01092927868876,"DT",287774,2824498.06121981,2846876.8609703,"I"
"213",31027,1954,"6-12m","APW",534,"GN",8,27.80481,215.56992,5.784,20.10287763,155.85705216,44199.96,31956.57108,38.6731283901154,30.4695501416076,"NT",31027,61293.4672791797,57667.4889747705,"AUP"
"214",31095,1954,"Less than 6m","APW",534,"GN",3,3.5351908,23.408819,2.169,2.5559429484,16.924576137,4807.573,3475.875279,38.6731283901154,30.4695501416076,"NT",31095,6666.81187873852,6272.41886582939,"AUP"
"215",31163,1954,"6-12m","UP",534,"GN",3,9.435676,0,2.169,6.821993748,0,744.8823,538.5499029,38.6731283901154,30.4695501416076,"NT",31163,1032.95158823424,971.84458589446,"AUP"
"216",31224,1954,"Less than 6m","UP",534,"GN",48,41.044487,0,34.704,29.675164101,0,12008.652,8682.255396,38.6731283901154,30.4695501416076,"NT",31224,16652.7734058822,15667.6342424712,"AUP"
"217",34312,1954,"6-12m","APW",616,"GN",136,1339.1725,7387.4358,125.2414888,1233.23498279425,6803.04013240014,1503060.47,1384158.31631785,12.4779726769126,6.17196275741385,"NT",34312,1690611.94476407,1595828.80242981,"AUP"
"218",34435,1954,"12-24m","I",616,"GN",287,8797.8537,34006.494,264.2963771,8101.88452671021,31316.3524810902,6746021.2,6212365.72473796,12.4779726769126,6.17196275741385,"NT",34435,7587787.88211473,7162383.11607124,"I"
"219",34608,1954,"Less than 6m","UP",616,"GN",231,207.9,0,212.7263523,191.45371707,0,147978.6,136272.50128338,12.4779726769126,6.17196275741385,"NT",34608,166443.329275678,157111.784080942,"AUP"
"220",36128,1954,"6-12m","UP",626,"GN",43,355.3152,0,31.089,256.8928896,0,7744.9031,5599.5649413,38.6731283901154,30.4695501416076,"NT",36128,10740.099419553,10104.7402334734,"AUP"
"221",36196,1954,"Less than 6m","UP",626,"GN",95,239.660025,0,68.685,173.274198075,0,17161.9218,12408.0694614,38.6731283901154,30.4695501416076,"NT",36196,23798.9738519252,22391.0821681145,"AUP"
"222",50270,1954,"6-12m","UP",626,"GU",1,8.315813,0,0.723,6.012332799,0,180.114,130.222422,10.4021599841943,3.60076918338836,"OT",50270,198.849746433932,186.599489406968,"AUP"
"223",62371,1954,"6-12m","UP",626,"HL",4,33.26325,0,2.892,24.04932975,0,720.4561,520.8897603,117.366693801614,14.5283145832929,"HL",62371,1566.03160486205,825.126228642523,"AUP"
"224",86060,1954,"6-12m","APW",534,"LL",6,20.207619,172.56091,4.338,14.610108537,124.76153793,35381.489,25580.816547,44.7253389226077,10.0689624045331,"HL",86060,51205.9798711152,38944.037825574,"AUP"
"225",86128,1954,"Less than 6m","APW",534,"LL",2,2.2133288,14.234676,1.446,1.6002367224,10.291670748,2926.527,2115.879021,44.7253389226077,10.0689624045331,"HL",86128,4235.42611941162,3221.19790338851,"AUP"
"226",86196,1954,"6-12m","UP",534,"LL",7,20.546956,0,5.061,14.855449188,0,1738.0586,1256.6163678,44.7253389226077,10.0689624045331,"HL",86196,2515.41119952353,1913.06306700275,"AUP"
"227",86256,1954,"Less than 6m","UP",534,"LL",57,48.71909,0,41.211,35.22390207,0,14260.273,10310.177379,44.7253389226077,10.0689624045331,"HL",86256,20638.2284305391,15696.1345271538,"AUP"
"228",88309,1954,"6-12m","APW",616,"LL",96,1208.1675,6430.3772,88.4057568,1112.59335602775,5921.69127995276,1306900.37,1203515.79450052,16.4510959140257,10.0302109493253,"HL",88309,1521899.80336946,1437985.23400851,"AUP"
"229",88432,1954,"12-24m","I",616,"LL",205,6286.0226,24874.12,188.7831265,5788.75609598858,22906.410451396,4938155,4547513.8538615,16.4510959140257,25.5152053176515,"HL",88432,5750535.61543326,6198135.38715387,"I"
"230",88546,1954,"Less than 6m","UP",616,"LL",115,103.5,0,105.9027295,95.31245655,0,73669.02,67841.306935566,16.4510959140257,10.0302109493253,"HL",88546,85788.3811391228,81058.1781103007,"AUP"
"231",89898,1954,"6-12m","UP",626,"LL",1,8.315813,0,0.723,6.012332799,0,180.114,130.222422,117.366693801614,14.5283145832929,"HL",89898,391.507846873839,206.281528528552,"AUP"
"232",116090,1954,"Less than 6m","APW",534,"Multiple",1,1.321862,8.491717,0.723,0.955706226,6.139511391,1741.122,1258.831206,17.7207081486289,3.60035550962654,"OT",116090,2049.66114813157,1803.80858185632,"AUP"
"233",116156,1954,"Less than 6m","UP",534,"Multiple",1,0.8554131,0,0.723,0.6184636713,0,250.1802,180.8802846,17.7207081486289,3.60035550962654,"OT",116156,294.513903087656,259.187576614695,"AUP"
"234",137615,1954,"6-12m","APW",534,"OT",2,6.951203,53.89248,1.446,5.025719769,38.96426304,11049.988,7989.141324,17.7207081486289,3.60035550962654,"OT",137615,13008.1241239385,11447.8268517711,"AUP"
